"","id","round","trial","action","potato"
"17827",36,4,27,"right",0
"17828",36,4,28,"right",1
"17829",36,4,29,"up",0
"17830",36,4,30,"up",1
"17831",36,4,31,"up",0
"17832",36,4,32,"up",1
"17833",36,4,33,"up",1
"17834",36,4,34,"right",0
"17835",36,4,35,"down",0
"17836",36,4,36,"right",1
"17837",36,4,37,"down",0
"17838",36,4,38,"down",0
"17839",36,4,39,"right",0
"17840",36,4,40,"up",0
"17841",36,4,41,"up",0
"17842",36,4,42,"right",0
"17843",36,4,43,"right",0
"17844",36,4,44,"down",0
"17845",36,4,45,"right",0
"17846",36,4,46,"down",0
"17847",36,4,47,"right",1
"17848",36,4,48,"right",0
"17849",36,4,49,"right",0
"17850",36,4,50,"right",0
"17851",36,4,51,"right",0
"17852",36,4,52,"right",0
"17853",36,4,53,"right",0
"17854",36,4,54,"down",0
"17855",36,4,55,"down",0
"17856",36,4,56,"right",0
"17857",36,4,57,"right",0
"17858",36,4,58,"right",1
"17859",36,4,59,"right",0
"17860",36,4,60,"right",0
"17861",36,4,61,"right",0
"17862",36,4,62,"right",0
"17863",36,4,63,"right",1
"17864",36,4,64,"right",1
"17865",36,4,65,"right",1
"17866",36,4,66,"right",1
"17867",36,4,67,"right",1
"17868",36,4,68,"right",1
"17869",36,4,69,"right",0
"17870",36,4,70,"right",1
"17871",36,4,71,"right",0
"17872",36,4,72,"right",0
"17873",36,4,73,"right",0
"17874",36,4,74,"right",0
"17875",36,4,75,"right",1
"17876",36,4,76,"right",0
"17877",36,4,77,"right",0
"17878",36,4,78,"right",1
"17879",36,4,79,"right",0
"17880",36,4,80,"right",1
"17881",36,4,81,"right",1
"17882",36,4,82,"right",1
"17883",36,4,83,"right",0
"17884",36,4,84,"right",0
"17885",36,4,85,"right",0
"17886",36,4,86,"right",1
"17887",36,4,87,"right",1
"17888",36,4,88,"down",1
"17889",36,4,89,"down",0
"17890",36,4,90,"down",1
"17891",36,4,91,"left",1
"17892",36,4,92,"up",1
"17893",36,4,93,"up",0
"17894",36,4,94,"up",0
"17895",36,4,95,"up",0
"17896",36,4,96,"up",0
"17897",36,4,97,"up",1
"17898",36,4,98,"up",0
"17899",36,4,99,"right",0
"17900",36,4,100,"up",0
"17901",36,5,1,"up",1
"17902",36,5,2,"right",0
"17903",36,5,3,"right",1
"17904",36,5,4,"right",1
"17905",36,5,5,"down",0
"17906",36,5,6,"left",0
"17907",36,5,7,"down",0
"17908",36,5,8,"down",1
"17909",36,5,9,"right",1
"17910",36,5,10,"down",1
"17911",36,5,11,"left",1
"17912",36,5,12,"down",0
"17913",36,5,13,"right",1
"17914",36,5,14,"down",1
"17915",36,5,15,"right",1
"17916",36,5,16,"up",0
"17917",36,5,17,"up",0
"17918",36,5,18,"up",1
"17919",36,5,19,"up",0
"17920",36,5,20,"up",0
"17921",36,5,21,"up",1
"17922",36,5,22,"up",0
"17923",36,5,23,"up",1
"17924",36,5,24,"up",0
"17925",36,5,25,"up",1
"17926",36,5,26,"up",1
"17927",36,5,27,"right",1
"17928",36,5,28,"down",0
"17929",36,5,29,"down",0
"17930",36,5,30,"down",0
"17931",36,5,31,"down",1
"17932",36,5,32,"down",1
"17933",36,5,33,"down",0
"17934",36,5,34,"down",0
"17935",36,5,35,"down",1
"17936",36,5,36,"down",0
"17937",36,5,37,"down",0
"17938",36,5,38,"down",1
"17939",36,5,39,"down",0
"17940",36,5,40,"left",0
"17941",36,5,41,"left",0
"17942",36,5,42,"down",0
"17943",36,5,43,"down",0
"17944",36,5,44,"down",0
"17945",36,5,45,"right",1
"17946",36,5,46,"right",1
"17947",36,5,47,"right",0
"17948",36,5,48,"right",0
"17949",36,5,49,"right",1
"17950",36,5,50,"right",0
"17951",36,5,51,"right",0
"17952",36,5,52,"right",0
"17953",36,5,53,"right",0
"17954",36,5,54,"right",0
"17955",36,5,55,"right",0
"17956",36,5,56,"right",0
"17957",36,5,57,"right",0
"17958",36,5,58,"up",0
"17959",36,5,59,"up",0
"17960",36,5,60,"up",0
"17961",36,5,61,"up",0
"17962",36,5,62,"right",0
"17963",36,5,63,"up",1
"17964",36,5,64,"right",1
"17965",36,5,65,"up",1
"17966",36,5,66,"up",1
"17967",36,5,67,"up",0
"17968",36,5,68,"up",1
"17969",36,5,69,"up",1
"17970",36,5,70,"up",0
"17971",36,5,71,"up",0
"17972",36,5,72,"up",0
"17973",36,5,73,"up",1
"17974",36,5,74,"up",1
"17975",36,5,75,"up",1
"17976",36,5,76,"up",1
"17977",36,5,77,"up",0
"17978",36,5,78,"up",0
"17979",36,5,79,"right",0
"17980",36,5,80,"down",0
"17981",36,5,81,"down",1
"17982",36,5,82,"down",1
"17983",36,5,83,"down",1
"17984",36,5,84,"down",1
"17985",36,5,85,"down",0
"17986",36,5,86,"down",1
"17987",36,5,87,"down",0
"17988",36,5,88,"down",1
"17989",36,5,89,"down",0
"17990",36,5,90,"down",0
"17991",36,5,91,"down",1
"17992",36,5,92,"down",0
"17993",36,5,93,"down",1
"17994",36,5,94,"down",0
"17995",36,5,95,"left",1
"17996",36,5,96,"down",0
"17997",36,5,97,"right",0
"17998",36,5,98,"right",0
"17999",36,5,99,"up",0
"18000",36,5,100,"right",1
"18001",37,1,1,"right",0
"18002",37,1,2,"up",0
"18003",37,1,3,"up",0
"18004",37,1,4,"down",0
"18005",37,1,5,"left",1
"18006",37,1,6,"up",0
"18007",37,1,7,"down",0
"18008",37,1,8,"left",0
"18009",37,1,9,"left",1
"18010",37,1,10,"left",0
"18011",37,1,11,"left",0
"18012",37,1,12,"left",0
"18013",37,1,13,"right",0
"18014",37,1,14,"right",0
"18015",37,1,15,"right",0
"18016",37,1,16,"up",1
"18017",37,1,17,"up",1
"18018",37,1,18,"up",0
"18019",37,1,19,"up",0
"18020",37,1,20,"down",0
"18021",37,1,21,"down",0
"18022",37,1,22,"right",0
"18023",37,1,23,"right",1
"18024",37,1,24,"up",0
"18025",37,1,25,"up",1
"18026",37,1,26,"up",1
"18027",37,1,27,"up",0
"18028",37,1,28,"left",0
"18029",37,1,29,"left",0
"18030",37,1,30,"down",1
"18031",37,1,31,"right",0
"18032",37,1,32,"left",0
"18033",37,1,33,"up",0
"18034",37,1,34,"up",0
"18035",37,1,35,"up",1
"18036",37,1,36,"right",0
"18037",37,1,37,"right",1
"18038",37,1,38,"down",0
"18039",37,1,39,"up",0
"18040",37,1,40,"up",1
"18041",37,1,41,"up",1
"18042",37,1,42,"up",0
"18043",37,1,43,"up",0
"18044",37,1,44,"left",0
"18045",37,1,45,"down",0
"18046",37,1,46,"left",1
"18047",37,1,47,"down",0
"18048",37,1,48,"down",1
"18049",37,1,49,"up",0
"18050",37,1,50,"right",0
"18051",37,1,51,"down",0
"18052",37,1,52,"up",0
"18053",37,1,53,"left",0
"18054",37,1,54,"up",0
"18055",37,1,55,"up",0
"18056",37,1,56,"up",0
"18057",37,1,57,"right",0
"18058",37,1,58,"right",0
"18059",37,1,59,"up",0
"18060",37,1,60,"right",0
"18061",37,1,61,"up",0
"18062",37,1,62,"up",0
"18063",37,1,63,"left",0
"18064",37,1,64,"down",0
"18065",37,1,65,"up",0
"18066",37,1,66,"up",0
"18067",37,1,67,"right",0
"18068",37,1,68,"right",0
"18069",37,1,69,"up",0
"18070",37,1,70,"left",1
"18071",37,1,71,"left",1
"18072",37,1,72,"left",0
"18073",37,1,73,"up",0
"18074",37,1,74,"right",0
"18075",37,1,75,"right",0
"18076",37,1,76,"up",0
"18077",37,1,77,"left",0
"18078",37,1,78,"left",0
"18079",37,1,79,"left",0
"18080",37,1,80,"left",0
"18081",37,1,81,"left",0
"18082",37,1,82,"down",0
"18083",37,1,83,"down",0
"18084",37,1,84,"right",1
"18085",37,1,85,"right",1
"18086",37,1,86,"up",0
"18087",37,1,87,"left",1
"18088",37,1,88,"down",0
"18089",37,1,89,"left",0
"18090",37,1,90,"left",0
"18091",37,1,91,"left",1
"18092",37,1,92,"left",1
"18093",37,1,93,"left",1
"18094",37,1,94,"left",1
"18095",37,1,95,"left",1
"18096",37,1,96,"left",1
"18097",37,1,97,"left",0
"18098",37,1,98,"left",1
"18099",37,1,99,"left",1
"18100",37,1,100,"left",1
"18101",37,2,1,"right",1
"18102",37,2,2,"up",0
"18103",37,2,3,"down",0
"18104",37,2,4,"right",1
"18105",37,2,5,"right",0
"18106",37,2,6,"right",1
"18107",37,2,7,"right",1
"18108",37,2,8,"right",1
"18109",37,2,9,"right",1
"18110",37,2,10,"right",0
"18111",37,2,11,"right",1
"18112",37,2,12,"right",0
"18113",37,2,13,"right",1
"18114",37,2,14,"right",0
"18115",37,2,15,"right",0
"18116",37,2,16,"right",1
"18117",37,2,17,"right",0
"18118",37,2,18,"right",0
"18119",37,2,19,"right",1
"18120",37,2,20,"right",0
"18121",37,2,21,"right",1
"18122",37,2,22,"up",0
"18123",37,2,23,"left",0
"18124",37,2,24,"left",0
"18125",37,2,25,"left",1
"18126",37,2,26,"left",0
"18127",37,2,27,"left",0
"18128",37,2,28,"right",0
"18129",37,2,29,"right",0
"18130",37,2,30,"up",0
"18131",37,2,31,"up",0
"18132",37,2,32,"up",0
"18133",37,2,33,"up",0
"18134",37,2,34,"up",0
"18135",37,2,35,"up",0
"18136",37,2,36,"left",0
"18137",37,2,37,"down",1
"18138",37,2,38,"down",0
"18139",37,2,39,"down",0
"18140",37,2,40,"down",0
"18141",37,2,41,"down",0
"18142",37,2,42,"left",0
"18143",37,2,43,"up",1
"18144",37,2,44,"up",0
"18145",37,2,45,"up",0
"18146",37,2,46,"up",0
"18147",37,2,47,"up",0
"18148",37,2,48,"up",0
"18149",37,2,49,"up",0
"18150",37,2,50,"up",1
"18151",37,2,51,"up",0
"18152",37,2,52,"up",0
"18153",37,2,53,"up",0
"18154",37,2,54,"down",0
"18155",37,2,55,"down",0
"18156",37,2,56,"down",0
"18157",37,2,57,"right",1
"18158",37,2,58,"right",0
"18159",37,2,59,"right",1
"18160",37,2,60,"right",0
"18161",37,2,61,"right",1
"18162",37,2,62,"right",1
"18163",37,2,63,"right",0
"18164",37,2,64,"right",0
"18165",37,2,65,"right",0
"18166",37,2,66,"right",0
"18167",37,2,67,"right",1
"18168",37,2,68,"right",1
"18169",37,2,69,"right",0
"18170",37,2,70,"right",0
"18171",37,2,71,"right",1
"18172",37,2,72,"right",0
"18173",37,2,73,"right",0
"18174",37,2,74,"right",1
"18175",37,2,75,"right",0
"18176",37,2,76,"right",0
"18177",37,2,77,"up",0
"18178",37,2,78,"left",0
"18179",37,2,79,"left",0
"18180",37,2,80,"up",0
"18181",37,2,81,"up",0
"18182",37,2,82,"left",0
"18183",37,2,83,"down",0
"18184",37,2,84,"down",0
"18185",37,2,85,"left",0
"18186",37,2,86,"left",1
"18187",37,2,87,"up",0
"18188",37,2,88,"up",0
"18189",37,2,89,"up",0
"18190",37,2,90,"up",1
"18191",37,2,91,"up",0
"18192",37,2,92,"up",0
"18193",37,2,93,"up",1
"18194",37,2,94,"right",1
"18195",37,2,95,"right",0
"18196",37,2,96,"right",0
"18197",37,2,97,"right",0
"18198",37,2,98,"right",0
"18199",37,2,99,"right",0
"18200",37,2,100,"right",0
"18201",37,3,1,"up",0
"18202",37,3,2,"left",0
"18203",37,3,3,"left",0
"18204",37,3,4,"up",1
"18205",37,3,5,"up",0
"18206",37,3,6,"down",0
"18207",37,3,7,"left",0
"18208",37,3,8,"right",0
"18209",37,3,9,"right",0
"18210",37,3,10,"right",0
"18211",37,3,11,"left",0
"18212",37,3,12,"left",0
"18213",37,3,13,"down",0
"18214",37,3,14,"down",0
"18215",37,3,15,"down",0
"18216",37,3,16,"down",1
"18217",37,3,17,"down",0
"18218",37,3,18,"left",0
"18219",37,3,19,"up",0
"18220",37,3,20,"down",0
"18221",37,3,21,"down",0
"18222",37,3,22,"down",0
"18223",37,3,23,"right",0
"18224",37,3,24,"right",0
"18225",37,3,25,"down",0
"18226",37,3,26,"down",0
"18227",37,3,27,"down",0
"18228",37,3,28,"down",0
"18229",37,3,29,"down",0
"18230",37,3,30,"down",0
"18231",37,3,31,"left",0
"18232",37,3,32,"up",0
"18233",37,3,33,"up",0
"18234",37,3,34,"up",0
"18235",37,3,35,"up",0
"18236",37,3,36,"up",0
"18237",37,3,37,"up",0
"18238",37,3,38,"up",0
"18239",37,3,39,"up",0
"18240",37,3,40,"up",0
"18241",37,3,41,"up",0
"18242",37,3,42,"up",0
"18243",37,3,43,"left",0
"18244",37,3,44,"up",0
"18245",37,3,45,"left",0
"18246",37,3,46,"up",0
"18247",37,3,47,"up",0
"18248",37,3,48,"up",0
"18249",37,3,49,"up",0
"18250",37,3,50,"up",0
"18251",37,3,51,"right",0
"18252",37,3,52,"right",0
"18253",37,3,53,"up",0
"18254",37,3,54,"up",0
"18255",37,3,55,"up",0
"18256",37,3,56,"up",0
"18257",37,3,57,"right",0
"18258",37,3,58,"down",0
"18259",37,3,59,"down",0
"18260",37,3,60,"down",0
"18261",37,3,61,"down",0
"18262",37,3,62,"down",0
"18263",37,3,63,"down",0
"18264",37,3,64,"right",0
"18265",37,3,65,"up",0
"18266",37,3,66,"up",0
"18267",37,3,67,"up",0
"18268",37,3,68,"up",0
"18269",37,3,69,"up",0
"18270",37,3,70,"up",0
"18271",37,3,71,"up",0
"18272",37,3,72,"left",0
"18273",37,3,73,"left",0
"18274",37,3,74,"up",1
"18275",37,3,75,"up",1
"18276",37,3,76,"up",0
"18277",37,3,77,"up",0
"18278",37,3,78,"down",0
"18279",37,3,79,"down",0
"18280",37,3,80,"right",0
"18281",37,3,81,"right",0
"18282",37,3,82,"down",0
"18283",37,3,83,"left",0
"18284",37,3,84,"left",0
"18285",37,3,85,"left",0
"18286",37,3,86,"left",0
"18287",37,3,87,"left",1
"18288",37,3,88,"up",1
"18289",37,3,89,"up",1
"18290",37,3,90,"up",1
"18291",37,3,91,"up",1
"18292",37,3,92,"up",1
"18293",37,3,93,"up",0
"18294",37,3,94,"up",0
"18295",37,3,95,"up",0
"18296",37,3,96,"up",1
"18297",37,3,97,"up",0
"18298",37,3,98,"up",0
"18299",37,3,99,"up",0
"18300",37,3,100,"up",0
"18301",37,4,1,"up",0
"18302",37,4,2,"up",0
"18303",37,4,3,"up",0
"18304",37,4,4,"up",0
"18305",37,4,5,"left",0
"18306",37,4,6,"up",0
"18307",37,4,7,"up",1
"18308",37,4,8,"up",0
"18309",37,4,9,"up",1
"18310",37,4,10,"up",0
"18311",37,4,11,"up",1
"18312",37,4,12,"up",0
"18313",37,4,13,"up",1
"18314",37,4,14,"up",0
"18315",37,4,15,"up",1
"18316",37,4,16,"up",0
"18317",37,4,17,"up",1
"18318",37,4,18,"up",0
"18319",37,4,19,"up",1
"18320",37,4,20,"up",0
"18321",37,4,21,"right",0
"18322",37,4,22,"up",0
"18323",37,4,23,"left",0
"18324",37,4,24,"up",1
"18325",37,4,25,"up",1
"18326",37,4,26,"up",0
"18327",37,4,27,"up",1
"18328",37,4,28,"up",1
"18329",37,4,29,"up",0
"18330",37,4,30,"up",1
"18331",37,4,31,"up",1
"18332",37,4,32,"up",0
"18333",37,4,33,"up",0
"18334",37,4,34,"up",1
"18335",37,4,35,"up",1
"18336",37,4,36,"up",0
"18337",37,4,37,"up",1
"18338",37,4,38,"up",1
"18339",37,4,39,"up",1
"18340",37,4,40,"up",0
"18341",37,4,41,"up",0
"18342",37,4,42,"up",0
"18343",37,4,43,"up",1
"18344",37,4,44,"right",0
"18345",37,4,45,"left",0
"18346",37,4,46,"up",0
"18347",37,4,47,"up",1
"18348",37,4,48,"up",0
"18349",37,4,49,"right",0
"18350",37,4,50,"down",0
"18351",37,4,51,"left",0
"18352",37,4,52,"up",0
"18353",37,4,53,"up",1
"18354",37,4,54,"up",1
"18355",37,4,55,"up",0
"18356",37,4,56,"up",1
"18357",37,4,57,"up",0
"18358",37,4,58,"up",0
"18359",37,4,59,"up",0
"18360",37,4,60,"up",1
"18361",37,4,61,"up",0
"18362",37,4,62,"up",0
"18363",37,4,63,"up",1
"18364",37,4,64,"up",0
"18365",37,4,65,"up",0
"18366",37,4,66,"up",0
"18367",37,4,67,"up",0
"18368",37,4,68,"up",0
"18369",37,4,69,"up",0
"18370",37,4,70,"up",0
"18371",37,4,71,"up",1
"18372",37,4,72,"up",0
"18373",37,4,73,"up",0
"18374",37,4,74,"up",1
"18375",37,4,75,"up",1
"18376",37,4,76,"up",1
"18377",37,4,77,"up",1
"18378",37,4,78,"up",0
"18379",37,4,79,"up",1
"18380",37,4,80,"up",0
"18381",37,4,81,"up",0
"18382",37,4,82,"up",1
"18383",37,4,83,"up",1
"18384",37,4,84,"up",0
"18385",37,4,85,"up",1
"18386",37,4,86,"up",1
"18387",37,4,87,"up",0
"18388",37,4,88,"up",0
"18389",37,4,89,"up",1
"18390",37,4,90,"up",1
"18391",37,4,91,"up",1
"18392",37,4,92,"up",0
"18393",37,4,93,"up",1
"18394",37,4,94,"up",1
"18395",37,4,95,"up",0
"18396",37,4,96,"up",0
"18397",37,4,97,"up",0
"18398",37,4,98,"up",1
"18399",37,4,99,"up",0
"18400",37,4,100,"up",0
"18401",37,5,1,"left",0
"18402",37,5,2,"up",1
"18403",37,5,3,"up",0
"18404",37,5,4,"up",0
"18405",37,5,5,"up",0
"18406",37,5,6,"up",0
"18407",37,5,7,"left",0
"18408",37,5,8,"down",1
"18409",37,5,9,"down",0
"18410",37,5,10,"down",0
"18411",37,5,11,"down",0
"18412",37,5,12,"left",0
"18413",37,5,13,"up",0
"18414",37,5,14,"up",1
"18415",37,5,15,"up",1
"18416",37,5,16,"up",0
"18417",37,5,17,"up",1
"18418",37,5,18,"up",1
"18419",37,5,19,"up",1
"18420",37,5,20,"up",1
"18421",37,5,21,"up",0
"18422",37,5,22,"up",0
"18423",37,5,23,"up",0
"18424",37,5,24,"up",1
"18425",37,5,25,"up",1
"18426",37,5,26,"up",0
"18427",37,5,27,"up",1
"18428",37,5,28,"up",0
"18429",37,5,29,"up",0
"18430",37,5,30,"up",1
"18431",37,5,31,"up",0
"18432",37,5,32,"up",0
"18433",37,5,33,"up",0
"18434",37,5,34,"up",1
"18435",37,5,35,"up",1
"18436",37,5,36,"up",0
"18437",37,5,37,"up",0
"18438",37,5,38,"up",0
"18439",37,5,39,"up",0
"18440",37,5,40,"up",1
"18441",37,5,41,"up",0
"18442",37,5,42,"up",1
"18443",37,5,43,"up",0
"18444",37,5,44,"up",0
"18445",37,5,45,"up",0
"18446",37,5,46,"up",1
"18447",37,5,47,"up",0
"18448",37,5,48,"right",0
"18449",37,5,49,"right",0
"18450",37,5,50,"right",0
"18451",37,5,51,"up",0
"18452",37,5,52,"up",0
"18453",37,5,53,"up",0
"18454",37,5,54,"up",0
"18455",37,5,55,"up",0
"18456",37,5,56,"up",0
"18457",37,5,57,"up",0
"18458",37,5,58,"left",0
"18459",37,5,59,"left",0
"18460",37,5,60,"left",0
"18461",37,5,61,"left",1
"18462",37,5,62,"left",1
"18463",37,5,63,"right",0
"18464",37,5,64,"up",0
"18465",37,5,65,"left",0
"18466",37,5,66,"up",1
"18467",37,5,67,"up",0
"18468",37,5,68,"up",0
"18469",37,5,69,"right",0
"18470",37,5,70,"down",1
"18471",37,5,71,"down",1
"18472",37,5,72,"up",0
"18473",37,5,73,"up",0
"18474",37,5,74,"up",1
"18475",37,5,75,"left",1
"18476",37,5,76,"up",1
"18477",37,5,77,"right",0
"18478",37,5,78,"up",0
"18479",37,5,79,"left",1
"18480",37,5,80,"up",1
"18481",37,5,81,"right",0
"18482",37,5,82,"up",0
"18483",37,5,83,"left",1
"18484",37,5,84,"up",0
"18485",37,5,85,"right",0
"18486",37,5,86,"up",0
"18487",37,5,87,"left",0
"18488",37,5,88,"up",0
"18489",37,5,89,"right",0
"18490",37,5,90,"up",0
"18491",37,5,91,"left",0
"18492",37,5,92,"up",1
"18493",37,5,93,"up",1
"18494",37,5,94,"right",0
"18495",37,5,95,"down",1
"18496",37,5,96,"up",0
"18497",37,5,97,"up",0
"18498",37,5,98,"up",0
"18499",37,5,99,"left",0
"18500",37,5,100,"down",0
"18501",38,1,1,"right",0
"18502",38,1,2,"right",0
"18503",38,1,3,"down",0
"18504",38,1,4,"right",0
"18505",38,1,5,"down",0
"18506",38,1,6,"down",0
"18507",38,1,7,"right",1
"18508",38,1,8,"right",0
"18509",38,1,9,"right",1
"18510",38,1,10,"down",0
"18511",38,1,11,"down",0
"18512",38,1,12,"down",0
"18513",38,1,13,"right",0
"18514",38,1,14,"down",0
"18515",38,1,15,"down",0
"18516",38,1,16,"right",0
"18517",38,1,17,"right",0
"18518",38,1,18,"left",0
"18519",38,1,19,"down",1
"18520",38,1,20,"left",0
"18521",38,1,21,"left",1
"18522",38,1,22,"down",0
"18523",38,1,23,"left",0
"18524",38,1,24,"up",0
"18525",38,1,25,"left",0
"18526",38,1,26,"down",0
"18527",38,1,27,"left",0
"18528",38,1,28,"up",1
"18529",38,1,29,"left",0
"18530",38,1,30,"down",0
"18531",38,1,31,"down",0
"18532",38,1,32,"right",1
"18533",38,1,33,"down",1
"18534",38,1,34,"left",0
"18535",38,1,35,"left",1
"18536",38,1,36,"up",1
"18537",38,1,37,"left",0
"18538",38,1,38,"down",0
"18539",38,1,39,"left",0
"18540",38,1,40,"left",0
"18541",38,1,41,"left",0
"18542",38,1,42,"down",0
"18543",38,1,43,"down",0
"18544",38,1,44,"left",0
"18545",38,1,45,"up",0
"18546",38,1,46,"left",0
"18547",38,1,47,"up",0
"18548",38,1,48,"left",0
"18549",38,1,49,"down",0
"18550",38,1,50,"down",0
"18551",38,1,51,"down",1
"18552",38,1,52,"left",0
"18553",38,1,53,"left",0
"18554",38,1,54,"down",0
"18555",38,1,55,"down",0
"18556",38,1,56,"right",0
"18557",38,1,57,"right",1
"18558",38,1,58,"down",1
"18559",38,1,59,"left",0
"18560",38,1,60,"down",0
"18561",38,1,61,"right",0
"18562",38,1,62,"right",0
"18563",38,1,63,"up",0
"18564",38,1,64,"right",0
"18565",38,1,65,"up",0
"18566",38,1,66,"right",0
"18567",38,1,67,"down",0
"18568",38,1,68,"right",0
"18569",38,1,69,"up",0
"18570",38,1,70,"right",0
"18571",38,1,71,"down",1
"18572",38,1,72,"right",0
"18573",38,1,73,"up",0
"18574",38,1,74,"up",0
"18575",38,1,75,"left",0
"18576",38,1,76,"left",0
"18577",38,1,77,"left",0
"18578",38,1,78,"left",1
"18579",38,1,79,"left",0
"18580",38,1,80,"left",0
"18581",38,1,81,"left",0
"18582",38,1,82,"left",0
"18583",38,1,83,"left",0
"18584",38,1,84,"left",0
"18585",38,1,85,"down",0
"18586",38,1,86,"down",1
"18587",38,1,87,"left",1
"18588",38,1,88,"left",1
"18589",38,1,89,"left",0
"18590",38,1,90,"up",0
"18591",38,1,91,"left",0
"18592",38,1,92,"down",0
"18593",38,1,93,"left",1
"18594",38,1,94,"up",0
"18595",38,1,95,"left",0
"18596",38,1,96,"left",0
"18597",38,1,97,"down",1
"18598",38,1,98,"left",0
"18599",38,1,99,"left",0
"18600",38,1,100,"left",0
"18601",38,2,1,"left",0
"18602",38,2,2,"down",0
"18603",38,2,3,"left",1
"18604",38,2,4,"up",1
"18605",38,2,5,"up",0
"18606",38,2,6,"right",0
"18607",38,2,7,"up",1
"18608",38,2,8,"left",1
"18609",38,2,9,"left",0
"18610",38,2,10,"left",1
"18611",38,2,11,"left",0
"18612",38,2,12,"left",1
"18613",38,2,13,"left",0
"18614",38,2,14,"left",0
"18615",38,2,15,"left",1
"18616",38,2,16,"left",1
"18617",38,2,17,"left",0
"18618",38,2,18,"left",1
"18619",38,2,19,"left",1
"18620",38,2,20,"left",0
"18621",38,2,21,"left",0
"18622",38,2,22,"left",1
"18623",38,2,23,"left",0
"18624",38,2,24,"left",0
"18625",38,2,25,"left",0
"18626",38,2,26,"left",0
"18627",38,2,27,"left",0
"18628",38,2,28,"left",0
"18629",38,2,29,"up",0
"18630",38,2,30,"up",0
"18631",38,2,31,"left",0
"18632",38,2,32,"down",0
"18633",38,2,33,"down",0
"18634",38,2,34,"left",0
"18635",38,2,35,"up",0
"18636",38,2,36,"up",0
"18637",38,2,37,"left",0
"18638",38,2,38,"down",1
"18639",38,2,39,"down",1
"18640",38,2,40,"left",1
"18641",38,2,41,"up",1
"18642",38,2,42,"up",0
"18643",38,2,43,"left",0
"18644",38,2,44,"down",1
"18645",38,2,45,"down",1
"18646",38,2,46,"left",0
"18647",38,2,47,"up",0
"18648",38,2,48,"up",0
"18649",38,2,49,"left",0
"18650",38,2,50,"down",1
"18651",38,2,51,"left",0
"18652",38,2,52,"down",0
"18653",38,2,53,"left",1
"18654",38,2,54,"up",0
"18655",38,2,55,"up",0
"18656",38,2,56,"left",0
"18657",38,2,57,"down",1
"18658",38,2,58,"down",1
"18659",38,2,59,"left",0
"18660",38,2,60,"up",0
"18661",38,2,61,"up",0
"18662",38,2,62,"left",0
"18663",38,2,63,"down",1
"18664",38,2,64,"down",0
"18665",38,2,65,"left",1
"18666",38,2,66,"up",1
"18667",38,2,67,"up",0
"18668",38,2,68,"left",0
"18669",38,2,69,"down",1
"18670",38,2,70,"down",1
"18671",38,2,71,"left",0
"18672",38,2,72,"up",0
"18673",38,2,73,"up",0
"18674",38,2,74,"left",0
"18675",38,2,75,"down",0
"18676",38,2,76,"down",1
"18677",38,2,77,"left",1
"18678",38,2,78,"up",0
"18679",38,2,79,"up",0
"18680",38,2,80,"left",0
"18681",38,2,81,"down",0
"18682",38,2,82,"down",0
"18683",38,2,83,"left",1
"18684",38,2,84,"left",0
"18685",38,2,85,"left",0
"18686",38,2,86,"up",0
"18687",38,2,87,"left",0
"18688",38,2,88,"down",0
"18689",38,2,89,"left",1
"18690",38,2,90,"left",0
"18691",38,2,91,"up",1
"18692",38,2,92,"left",0
"18693",38,2,93,"down",0
"18694",38,2,94,"left",0
"18695",38,2,95,"up",0
"18696",38,2,96,"left",0
"18697",38,2,97,"down",0
"18698",38,2,98,"left",0
"18699",38,2,99,"left",1
"18700",38,2,100,"up",0
"18701",38,3,1,"left",0
"18702",38,3,2,"up",1
"18703",38,3,3,"right",1
"18704",38,3,4,"left",0
"18705",38,3,5,"left",1
"18706",38,3,6,"up",0
"18707",38,3,7,"down",0
"18708",38,3,8,"left",1
"18709",38,3,9,"left",0
"18710",38,3,10,"up",0
"18711",38,3,11,"down",0
"18712",38,3,12,"left",1
"18713",38,3,13,"up",0
"18714",38,3,14,"up",0
"18715",38,3,15,"up",0
"18716",38,3,16,"left",0
"18717",38,3,17,"right",0
"18718",38,3,18,"up",1
"18719",38,3,19,"left",0
"18720",38,3,20,"right",0
"18721",38,3,21,"up",0
"18722",38,3,22,"up",0
"18723",38,3,23,"up",0
"18724",38,3,24,"up",0
"18725",38,3,25,"up",0
"18726",38,3,26,"up",0
"18727",38,3,27,"left",0
"18728",38,3,28,"up",1
"18729",38,3,29,"right",1
"18730",38,3,30,"right",0
"18731",38,3,31,"right",0
"18732",38,3,32,"up",1
"18733",38,3,33,"down",0
"18734",38,3,34,"right",1
"18735",38,3,35,"up",1
"18736",38,3,36,"right",1
"18737",38,3,37,"up",0
"18738",38,3,38,"right",0
"18739",38,3,39,"down",0
"18740",38,3,40,"down",0
"18741",38,3,41,"right",0
"18742",38,3,42,"up",1
"18743",38,3,43,"right",1
"18744",38,3,44,"right",0
"18745",38,3,45,"right",0
"18746",38,3,46,"right",1
"18747",38,3,47,"right",0
"18748",38,3,48,"right",0
"18749",38,3,49,"right",1
"18750",38,3,50,"down",1
"18751",38,3,51,"right",1
"18752",38,3,52,"up",0
"18753",38,3,53,"up",0
"18754",38,3,54,"left",1
"18755",38,3,55,"up",0
"18756",38,3,56,"up",1
"18757",38,3,57,"up",0
"18758",38,3,58,"up",0
